"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"378","Brevibacillus",2.45023460306236e-05,1924,0.760543717876161,-2.1686562698831e-05,1.97895944011277e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.7729967923971e-06,-2.07245477387871e-05,1.71785541539929e-05,0.0353024828586631,"control-case",0.0353024828586631
"379","Cohnella",3.2635162791313e-06,1994,0.976844320153983,-2.26749120265562e-05,2.92019526408276e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.38041230163903e-06,-8.70110946737193e-06,1.146193407065e-05,-0.0587711310833438,"control-case",0.0587711310833438
"380","Paenibacillus",-9.18368500568455e-05,1805,0.37862228617043,-0.000275421688046649,0.000106174987535396,"Wilcoxon rank sum test with continuity correction","two.sided",0.867227560289008,-8.42947034284595e-05,-0.000276896611967103,0.000108307205110184,0.152471150018509,"control-case",0.152471150018509
"381","Saccharibacillus",1.50424028705787e-05,1878,0.597988707035055,-3.57402459971878e-05,1.58377577943383e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-7.16119590171231e-07,-4.07023033820189e-06,2.63799115785943e-06,0.0947176457221474,"control-case",0.0947176457221474
"382","Thermobacillus",5.33459285916023e-05,1943,0.83144158372205,-3.68641428755498e-05,5.33459285916023e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,9.04558575846445e-07,-3.24658819959106e-06,5.05570535128395e-06,-0.107389889485206,"control-case",0.107389889485206
"383","Jeotgalibacillus",2.05617199099603e-05,1521,0.0241768421890117,-2.26472824195624e-05,2.05617199099603e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.250106111363836,-2.01719948820044e-06,-3.72020316880271e-06,-3.14195807598175e-07,0.442670502375094,"control-case",0.442670502375094
"384","Kurthia",-3.17790014963817e-05,1600,0.0611873303946987,-3.17790014963817e-05,4.22944614627605e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.379197736526343,-1.99553397474459e-06,-4.40233996326475e-06,4.11272013775584e-07,0.441451090967121,"control-case",0.441451090967121
"385","Paenisporosarcina",3.66827835871219e-05,1619,0.0750390621262296,-3.58915969315731e-05,3.66827835871219e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.41946307792887,-2.19519546920109e-06,-4.57475366428278e-06,1.84362725880593e-07,0.54562359925174,"control-case",0.54562359925174
"386","Planococcus",-4.96262322425108e-06,1816,0.408109910404977,-3.20697711885082e-05,2.21445163231348e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.887316605269184,-6.00724033149452e-06,-1.76095034245488e-05,5.59502276155973e-06,0.178856468403837,"control-case",0.178856468403837
"387","Rummeliibacillus",-3.36243654709019e-05,1868,0.564835523103435,-3.36243654709019e-05,2.66973620970009e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.04036959209414e-06,-3.11978108954396e-06,1.03904190535568e-06,0.294002462374272,"control-case",0.294002462374272
"388","Solibacillus",-2.75778655100257e-05,1531,0.0273887885470568,-5.20945479253358e-05,-3.06117548027554e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.26026371885998,-8.46478686636396e-06,-1.73482185570981e-05,4.18644824370215e-07,0.576670720130735,"control-case",0.576670720130735
"389","Sporosarcina",1.49108542119885e-05,1721,0.198166294259438,-9.0207241695284e-06,3.88424400262228e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.647191745504991,-5.06241713322429e-06,-1.39209123954681e-05,3.79607812901953e-06,0.217874446316593,"control-case",0.217874446316593
"390","Ureibacillus",2.28744532204385e-06,1504,0.0194628040282982,-2.04952815207867e-05,2.50701792407791e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-7.22506258785288e-06,-1.49303834786392e-05,4.80258302933405e-07,0.502547792521021,"control-case",0.502547792521021
"391","Viridibacillus",-1.10011123967459e-05,1697,0.160648121359703,-1.10011123967459e-05,2.40579807090956e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.584834909390038,-3.70131165727038e-07,-1.45394918170326e-06,7.1368685024918e-07,0.187421090465435,"control-case",0.187421090465435
"392","Sporolactobacillus",2.16591759493004e-05,1933,0.793916113486161,-1.96897602677864e-05,2.16591759493004e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,6.90849970083581e-08,-1.62674809995444e-06,1.76491809397115e-06,-0.0201556105003179,"control-case",0.0201556105003179
"393","Abyssicoccus",3.36445394619382e-05,1461.5,0.0110174042426613,-6.44334073705726e-05,3.36445394619382e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.206214647087388,-1.51707453954288e-06,-4.20105547654068e-06,1.16690639745491e-06,0.705680060262921,"control-case",0.705680060262921
"394","Jeotgalicoccus",-5.55896403066801e-05,1911,0.713130298487716,-5.55896403066801e-05,3.73209169704391e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.63693588295734e-07,-3.09833684145525e-06,2.57094966486379e-06,0.0534610906334649,"control-case",0.0534610906334649
"395","Macrococcus",-6.74618644962248e-06,1599,0.0605212604357533,-2.76850288606438e-05,1.41926494598096e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.377595608038555,-7.32575009265255e-06,-1.51607787249619e-05,5.09278539656807e-07,0.404607942521669,"control-case",0.404607942521669
"396","Mammaliicoccus",-7.8133733332793e-06,1491,0.0164204224975079,-5.4245628013592e-05,-1.99191281857961e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-8.50630764792798e-06,-2.13455044259412e-05,4.3328891300853e-06,0.567407289782012,"control-case",0.567407289782012
"397","Nosocomiicoccus",-4.38928181118325e-05,1560,0.0388622861152331,-4.38928181118325e-05,4.37426576204262e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.296344922516572,-8.08075786167747e-07,-3.16667036927358e-06,1.55051879693808e-06,0.303635764300805,"control-case",0.303635764300805
"398","Salinicoccus",-1.45001555584123e-05,1807,0.383883856820186,-1.45001555584123e-05,2.08303506986546e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.870669261551782,-3.49022268353641e-07,-1.87327313337991e-06,1.17522859667263e-06,0.0967488678471885,"control-case",0.0967488678471885
"399","Staphylococcus",-1.84263206385096e-05,1567,0.0421760224468238,-9.73333922385346e-05,-8.98032626897593e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.311363225473962,-4.94480132635326e-05,-0.000120913547476698,2.20175209496329e-05,0.394941858044893,"control-case",0.394941858044893
"400","Kroppenstedtia",-2.02164698293291e-05,2026,0.854148676601407,-2.02164698293291e-05,2.50272344505381e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.42446432931104e-07,-1.60419961664508e-06,2.28909248250729e-06,-0.0692297456441016,"control-case",0.0692297456441016
"401","Laceyella",2.71382971431099e-05,2043,0.790188138754951,-2.69808751933846e-05,2.71382971431099e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.25562765543086e-07,-1.6849287038348e-06,1.93605423492097e-06,-0.0365823976210725,"control-case",0.0365823976210725
"402","Novibacillus",2.1666599904949e-05,2024,0.861745618002176,-1.34758624298992e-05,2.1666599904949e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.55115047729259e-07,-1.06836392485346e-06,1.37859402031198e-06,-0.0629554039663628,"control-case",0.0629554039663628
"403","Polycladomyces",1.6360135666425e-05,2110,0.555067661649082,-1.40306258554953e-05,1.6360135666425e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.75902698214297e-07,-4.78914809110492e-07,1.63072020553909e-06,-0.213973042165818,"control-case",0.213973042165818
"404","Staphylospora",-1.4690385810232e-05,2069,0.695174136144147,-1.4690385810232e-05,2.32456410761561e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.56904601435223e-07,-8.90361436067604e-07,1.80417063893805e-06,-0.174008806268878,"control-case",0.174008806268878
"405","Thermoactinomyces",1.55240005519985e-05,2325,0.103046375787476,-2.48452091859933e-05,1.55240005519985e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.471468973664673,2.8853113976751e-07,-9.90421630623014e-07,1.56748391015803e-06,-0.147079672061901,"control-case",0.147079672061901
"406","Abiotrophia",-1.67795636989005e-05,1947,0.846565234686707,-1.63535354962685e-06,5.74837166913673e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.23511812057829e-06,-6.71962378734586e-06,1.51898600285024e-05,-0.53055481019468,"control-case",0.53055481019468
"407","Aerococcus",-3.67760400921107e-06,1630,0.084165463913804,-1.77242901565714e-05,1.03690777766005e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.438928112490224,-3.25731566836153e-06,-7.67954785056439e-06,1.16491651384132e-06,0.284779963167864,"control-case",0.284779963167864
"408","Ignavigranum",1.48975923721984e-05,1364,0.00257992987369808,-1.3921167780279e-05,1.48975923721984e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.134067104711119,-1.17552642716461e-06,-2.20078208425722e-06,-1.50270770072002e-07,0.534530758409713,"control-case",0.534530758409713
"409","Suicoccus",-2.49225339572753e-05,1926,0.76792380817921,-2.49225339572753e-05,9.12876103643329e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-5.90777374232699e-07,-1.74675170178456e-06,5.65196953319162e-07,0.402276111791387,"control-case",0.402276111791387
"410","Carnobacterium",5.02257364141615e-06,1618,0.074251085760046,-1.37543679755717e-05,2.37995094280931e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.41946307792887,-5.44409672649661e-06,-1.30797841090934e-05,2.19159065610019e-06,0.349220319581943,"control-case",0.349220319581943
"411","Dolosigranulum",-2.09681837028665e-05,1368,0.00274935239019025,-2.09681837028665e-05,3.2462419517077e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.134067104711119,-1.52669698609523e-06,-3.29060245056029e-06,2.37208478369827e-07,0.423644945083349,"control-case",0.423644945083349
"412","Granulicatella",3.64637296703e-05,2307,0.122785989478866,2.61658499132809e-05,5.12241305500317e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.518274347390295,4.84454753504317e-05,-9.62319815334575e-06,0.000106514148854209,-0.668079542851498,"control-case",0.668079542851498
"413","Jeotgalibaca",4.07401147766646e-06,1704,0.170989235514921,-1.44952984383577e-05,2.2643327160984e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.602363219409026,-2.5584226097822e-06,-8.90813506173182e-06,3.79128984216741e-06,0.185815450455602,"control-case",0.185815450455602
"414","Marinilactibacillus",-1.54712685228549e-05,1717,0.191503688712583,-1.54712685228549e-05,1.36934347012132e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.635943253018667,-9.02401780554481e-07,-2.02979812963771e-06,2.24994568528752e-07,0.453797079132709,"control-case",0.453797079132709
"415","Enterococcus",8.40602048580323e-05,2140,0.462150392539629,-5.39473582443636e-05,0.000177091016442285,"Wilcoxon rank sum test with continuity correction","two.sided",0.937967883215698,0.000227274789064526,-0.000177565127063592,0.000632114705192643,-0.451743946884548,"control-case",0.451743946884548
"416","Melissococcus",5.25028735713749e-05,1500,0.0184780772895301,-3.94360224367978e-05,5.25028735713749e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-1.84128173166756e-06,-4.45966607631737e-06,7.77102612982243e-07,0.513442426882993,"control-case",0.513442426882993
"417","Tetragenococcus",3.52940093820801e-06,1767,0.287208555120979,-9.40593278325703e-06,1.64647386771548e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.781494056738874,-1.32107768364096e-06,-5.43313798768274e-06,2.79098262040081e-06,0.195471327593244,"control-case",0.195471327593244
"418","Vagococcus",-1.97471138554054e-05,1522,0.0244826263000121,-2.80065732704973e-05,3.13389125118132e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.250106111363836,-1.34142168984062e-05,-3.38379907788166e-05,7.00955698200419e-06,0.457620629138614,"control-case",0.457620629138614
"419","Acetilactobacillus",1.73497973531946e-05,2247,0.210224493731204,-2.10091958577988e-05,1.73497973531946e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.660267924712098,4.64616658905606e-08,-8.98761063737317e-07,9.91684395518439e-07,-0.0526348250111308,"control-case",0.0526348250111308
"420","Amylolactobacillus",2.62591527507811e-05,1884.5,0.619982122205382,-3.94410554207748e-05,2.62591527507811e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-3.05600214035152e-07,-2.01375216090386e-06,1.40255173283356e-06,0.168776010307821,"control-case",0.168776010307821
"421","Apilactobacillus",-1.00231607597191e-05,1512,0.0215705882148195,-3.24262128858712e-05,1.23798844102011e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.242244242194306,-2.14367909993148e-06,-8.15084824914897e-06,3.86349004928602e-06,0.291747748506456,"control-case",0.291747748506456
"422","Bombilactobacillus",-2.208904400979e-05,1667,0.12161695584004,-2.208904400979e-05,2.72780712296359e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.518274347390295,-9.61950526625432e-07,-2.80033584141225e-06,8.76434788161391e-07,0.281437122743944,"control-case",0.281437122743944
"423","Companilactobacillus",6.10220396566228e-06,1621,0.0766355009914783,-3.2594613719133e-05,-5.20096633100766e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.422635664694075,-5.3426381398376e-06,-1.64126874833486e-05,5.72741120367344e-06,0.308886959065246,"control-case",0.308886959065246
"424","Fructilactobacillus",3.55165398412792e-05,1876,0.591288202316335,-3.64637742578647e-05,4.90522650509846e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.5123222864658e-06,-2.75678501081922e-06,1.17814295837508e-05,-0.67657901304959,"control-case",0.67657901304959
"425","Fructobacillus",5.26270814679709e-06,1627.5,0.0820156518753332,-1.10569556068817e-05,5.26270814679709e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.43297721631052,-5.94958614422801e-07,-1.21582432060423e-06,2.59070917586295e-08,0.540055894750945,"control-case",0.540055894750945
"426","Furfurilactobacillus",1.43907001769176e-05,2091,0.618294003544939,-1.4072488954213e-05,1.43907001769176e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.23228929716157e-07,-5.76892533647591e-07,1.0233503930799e-06,-0.158617359756844,"control-case",0.158617359756844
"427","Lacticaseibacillus",-2.78119859044589e-05,1736,0.224659945924936,-1.90869018678563e-05,1.08845308533147e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.679110733766567,9.57600884847699e-06,-1.62759485786166e-05,3.54279662755706e-05,-0.338059456571771,"control-case",0.338059456571771
"428","Lactiplantibacillus",-6.6517486692918e-06,1723,0.201560484778153,-4.42849434679933e-06,1.20067109756833e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.647191745504991,1.61119570000669e-05,-2.28811069245675e-05,5.51050209247013e-05,-0.78177400512221,"control-case",0.78177400512221
"429","Lactobacillus",-1.07922974244168e-05,1800,0.365663840964708,-5.9329888871193e-05,3.68241686541921e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.849091600636096,0.00199401655052129,-0.00183929528823005,0.00582732838927263,-4.05530487793489,"control-case",4.05530487793489
"430","Lapidilactobacillus",2.03586538916461e-05,1692,0.153555986491081,-1.77670685898836e-05,2.03586538916461e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.571363941702759,-3.31608902344638e-07,-1.35523397922362e-06,6.92016174534339e-07,0.282898117818669,"control-case",0.282898117818669
"431","Latilactobacillus",1.18789520008066e-05,1688,0.148055727952716,-1.35982070134869e-06,2.68058452040973e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.565664461642027,-4.05899660390759e-06,-1.17017767962701e-05,3.58378358845496e-06,0.419008159600476,"control-case",0.419008159600476
"432","Lentilactobacillus",2.60455548539224e-05,1737,0.226512153855131,-4.68329793116994e-05,4.09094081093632e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.68137503424279,-9.34933394219434e-07,-5.59850127855317e-06,3.72863449011431e-06,0.101943628059303,"control-case",0.101943628059303
"433","Leuconostoc",-8.56109273433733e-06,1751,0.253592729002795,-5.49032168656596e-06,-1.40439270200265e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.7309337659147,-7.59602151117464e-06,-2.36467310694345e-05,8.45468804708521e-06,0.364042730190309,"control-case",0.364042730190309
"434","Levilactobacillus",-2.59237195107668e-05,1532,0.0277293670624279,-5.2172287832437e-05,3.24856963235934e-07,"Wilcoxon rank sum test with continuity correction","two.sided",0.262155699829994,-6.45153295671588e-06,-1.38327672112056e-05,9.29701297773859e-07,0.546927111676883,"control-case",0.546927111676883
"435","Ligilactobacillus",-2.86260517463392e-05,1656,0.109324780944166,-8.37045944815854e-05,1.21532159822302e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.488141732745877,3.48838601733443e-05,-0.000290358050223726,0.000360125770570415,-0.141851439498607,"control-case",0.141851439498607
"436","Limosilactobacillus",-1.20753660429617e-05,2078,0.663285725922708,-3.15382572239962e-05,4.59745846239212e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,0.000631241052302931,-8.98688606999378e-05,0.0013523509653058,-3.25034835462665,"control-case",3.25034835462665
"437","Liquorilactobacillus",-1.68104487256653e-05,1706,0.174033496553007,-3.69069966397987e-05,3.2860929484145e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.605035776946946,-1.73020796396019e-06,-7.42315326761784e-06,3.96273733969745e-06,0.215945152787251,"control-case",0.215945152787251
"438","Loigolactobacillus",4.68695853532288e-05,1999,0.957561988617209,-2.95079158849506e-05,6.24470662043333e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.88148070198976e-06,-2.51452959127135e-06,6.27749099525087e-06,-0.247581076189661,"control-case",0.247581076189661
"439","Nicolia",1.30798219078985e-05,1743,0.237851629756312,-9.70454612709426e-06,1.30798219078985e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.70519047328335,-2.37905289982817e-07,-1.05955759153135e-06,5.83747011565716e-07,0.196594852636581,"control-case",0.196594852636581
"440","Oenococcus",1.85674052713508e-05,1794,0.350484011038824,-2.39408886674938e-05,1.85674052713508e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.837995964457989,-9.34503965937738e-07,-2.44936590851266e-06,5.80357976637188e-07,0.245438681212061,"control-case",0.245438681212061
"441","Paucilactobacillus",5.98105889461858e-05,1505,0.0197160359524737,-3.52542619593355e-05,5.98105889461858e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-1.28737531569915e-06,-4.27862456223471e-06,1.70387393083641e-06,0.274672647905198,"control-case",0.274672647905198
"442","Pediococcus",-5.38102141534996e-06,1743,0.237854315057795,-3.05058363623561e-05,1.97437857303068e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.70519047328335,-1.0413062883485e-06,-7.8169097368314e-06,5.73429716013439e-06,0.09486360020562,"control-case",0.09486360020562
"443","Periweissella",-7.04576952813505e-06,1554.5,0.0364135952042846,-7.04576952813505e-06,5.58446938613546e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.292096934690646,-3.2249705757023e-07,-7.29014289121443e-07,8.40201739809835e-08,0.500869181519304,"control-case",0.500869181519304
"444","Schleiferilactobacillus",2.10984718853823e-05,1783,0.323709245312559,-1.62678079069023e-05,2.10984718853823e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.806227461779801,-2.89309094889883e-07,-1.80221575799876e-06,1.22359756821899e-06,0.0829787948412155,"control-case",0.0829787948412155
"445","Secundilactobacillus",1.48292773027214e-05,2012,0.907571970289813,-1.38742866594924e-05,1.48292773027214e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-3.22014283624959e-07,-1.49736701611712e-06,8.53338448867204e-07,0.154556554874227,"control-case",0.154556554874227
"446","Weissella",-2.87258340198859e-05,1682,0.140089279258649,-7.91138809669447e-07,4.8709369112351e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.547648595920416,-1.2355862569345e-05,-2.92226092286315e-05,4.51088408994146e-06,0.56924799521225,"control-case",0.56924799521225
"447","Floricoccus",1.8711809660345e-07,1763,0.278535303102862,-7.48240948453505e-06,7.8710748629633e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.771488664648136,-8.78542393697071e-07,-3.70297298463104e-06,1.9458881972369e-06,0.286506749600547,"control-case",0.286506749600547
"448","Lactococcus",-4.15948244243969e-05,1503,0.0192124183145073,-8.33317727114868e-05,-1.77658722190055e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-4.87392856465274e-05,-0.00010722472916496,9.746157871905e-06,0.61319688004522,"control-case",0.61319688004522
"449","Streptococcus",-7.5496055924456e-05,1953,0.869355370555964,-0.000907741279575381,0.000960073107867539,"Wilcoxon rank sum test with continuity correction","two.sided",1,0.000854768931543249,-0.00579603028098346,0.00750556814406995,-0.135599571320335,"control-case",0.135599571320335
"450","Fenollaria",1.21982975824858e-05,1592,0.0560251607724834,-4.27121892412668e-06,2.86678089752515e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.360467440664624,-2.57651171074948e-06,-8.27190932541136e-06,3.11888590391241e-06,0.236861221831678,"control-case",0.236861221831678
"451","Flintibacter",5.44919555101608e-05,2202,0.300556919825384,-8.10148381565479e-05,0.000251024786401216,"Wilcoxon rank sum test with continuity correction","two.sided",0.793350388086093,0.000692006327699763,-0.00025662378543979,0.00164063644083932,-0.865108716043694,"control-case",0.865108716043694
"452","Intestinimonas",0.000113010415529216,2194,0.318988191641816,-0.000152480157631374,0.000503558445654135,"Wilcoxon rank sum test with continuity correction","two.sided",0.805293077809652,0.00119413268725342,0.000236725650732136,0.0021515397237747,-1.08921058907076,"control-case",1.08921058907076
"453","Massilistercora",3.15976208339622e-05,2184,0.343046181280514,-3.00934813365467e-05,9.32165914877157e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.832021693603131,0.000166365810713457,-2.74538527257699e-05,0.000360185474152684,-0.702984116540858,"control-case",0.702984116540858
"454","Cellulosilyticum",-1.7962929530847e-05,1438,0.00791145276576823,-3.66415835760999e-05,7.15730315659519e-07,"Wilcoxon rank sum test with continuity correction","two.sided",0.192893710196954,-1.18146115153178e-05,-1.97239492278701e-05,-3.90527380276561e-06,0.531156173357805,"control-case",0.531156173357805
"455","Christensenella",3.61582108419968e-05,2059,0.731246845455238,-2.42326384424937e-05,0.000115149990626804,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.86198453476483e-05,-0.000165337317550175,0.000222577008245472,-0.0987183084933715,"control-case",0.0987183084933715
"456","Alkaliphilus",1.18327023052737e-05,1632,0.0859175954588238,-2.41532122336976e-05,2.94228222646158e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.442236956625557,-1.48628472924103e-06,-1.28336959646433e-05,9.86112650616127e-06,0.0703138283158618,"control-case",0.0703138283158618
"457","Butyricicoccus",-1.534886475509e-05,1705,0.1725063434988,6.8130692796559e-07,4.37270857577732e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.604261350667819,-7.68013524487408e-07,-3.44815524505775e-05,3.29455254016027e-05,0.0254258653549526,"control-case",0.0254258653549526
"458","Caloramator",-3.73663280943551e-05,1559,0.0384074479848043,-3.23662194949853e-05,1.1867341941808e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.296344922516572,-1.52170377693973e-05,-3.2922205403032e-05,2.48812986423741e-06,0.442180477300077,"control-case",0.442180477300077
"459","Candidatus_Arthromitus",8.12989625547327e-08,1529,0.0267184462489029,-1.92244878788431e-05,1.93870798094333e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.26026371885998,-3.16875518559915e-06,-8.92013728885065e-06,2.58262691765234e-06,0.355313140079004,"control-case",0.355313140079004
"460","Clostridium",-0.000504278719927635,1690,0.150786743133978,-0.00122005247601168,0.000177881029198175,"Wilcoxon rank sum test with continuity correction","two.sided",0.571363941702759,-0.00038349675946625,-0.00127019599392362,0.000503202474991123,0.168110216758038,"control-case",0.168110216758038
"461","Crassaminicella",-1.14527962126374e-05,1591,0.055406164317003,-1.54503955098214e-05,-1.36208192238944e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.358977700976946,-1.43124427819086e-05,-3.35711157991034e-05,4.94623023528624e-06,0.441013882002139,"control-case",0.441013882002139
"462","Geosporobacter",-1.30400707092973e-05,1881,0.608103578831546,-2.62257615956332e-05,1.45624272276715e-07,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.55176480737609e-06,-5.7196090499956e-06,2.61607943524343e-06,0.164441620486101,"control-case",0.164441620486101
"463","Hathewaya",-9.95631251481849e-06,1429,0.00694722108080802,-2.76433081602705e-05,7.73068862389591e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.183902866610532,-5.31788260900769e-06,-1.07113910218934e-05,7.56258038779863e-08,0.559935199868576,"control-case",0.559935199868576
"464","Hungatella",0.000423258123300249,2674,0.000904788138233434,0.000159692105192338,0.000755057047570385,"Wilcoxon rank sum test with continuity correction","two.sided",0.0871787605234188,0.00129581847654417,0.000581972327308239,0.00200966462578011,-1.26385188156928,"control-case",1.26385188156928
"465","Oceanirhabdus",-1.75908205747517e-05,1444,0.00861919416851063,-3.81424839842117e-05,2.96084921768493e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.202169199927218,-6.42592660935953e-06,-1.31424581439976e-05,2.90604925278531e-07,0.525838455754162,"control-case",0.525838455754162
"466","Paraclostridium",-1.08017103380838e-05,1447,0.00899386026466374,1.41193540678162e-06,9.7625282477081e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.204549462966228,-4.27796235488029e-06,-1.93147046994287e-05,1.07587799896681e-05,0.197137805472148,"control-case",0.197137805472148
"467","Sarcina",2.72181472736546e-06,1425,0.00655362551324808,-1.67190808184203e-05,2.21627042366802e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.17858629523601,-7.87102691924159e-06,-1.5796967647096e-05,5.49138086128578e-08,0.595171923257464,"control-case",0.595171923257464
"468","Serpentinicella",3.86454871047592e-05,1549,0.0341026923007277,-5.48882362494337e-05,3.86454871047592e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.287237676514765,-3.15754204769713e-06,-6.6464520731481e-06,3.31367977753843e-07,0.443329017825259,"control-case",0.443329017825259
"469","Carboxydocella",3.54761069812103e-05,2136,0.474015887969275,-1.87957391732508e-05,3.54761069812103e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.947520431938583,7.94055718604942e-07,-1.15263504135291e-06,2.7407464785628e-06,-0.174246880383382,"control-case",0.174246880383382
"470","Thermaerobacter",1.24028058792939e-05,1989,0.996140193181644,-4.43999080320503e-06,2.92456077928623e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.49799814999702e-06,-4.65922682117751e-06,9.65522312117154e-06,-0.185398883217261,"control-case",0.185398883217261
"471","Desulfoscipio",-3.05059858564164e-05,1807,0.383883856820186,-3.05059858564164e-05,3.50368776953903e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.870669261551782,-1.09864412850733e-06,-3.50830451878291e-06,1.31101626176825e-06,0.196291807604092,"control-case",0.196291807604092
"472","Dehalobacter",2.46110692275254e-06,1881,0.608103578831546,-1.73052388885734e-05,2.22274465965538e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.30473249150383e-06,-9.36279644900716e-06,4.75333146599949e-06,0.142207454405619,"control-case",0.142207454405619
"473","Desulfitobacterium",2.51364173413211e-05,2085,0.638895077991886,-2.30563527292611e-05,-1.7436915911325e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.99423521581759e-06,-1.37054601803482e-05,2.56939306119834e-05,-0.178199169116588,"control-case",0.178199169116588
